id,FACILITY_NAME,FACILITY_ID,INDUSTRY_TYPE,NAICS_CODE,YEAR,POLLUTANT,LBS_EMITTED,TONS_EMITTED,x,y
243801,Honeywell Inc - Aerospace Mpls,5300079,Manufacturing,334511,2014,Xylenes (Mixed Isomers),0.3408,0.0001704,482283.2150896748,4983297.130873484
243802,Honeywell Inc - Aerospace Mpls,5300079,Manufacturing,334511,2014,Zinc,1.666137,0.0008330685,482283.2150896748,4983297.130873484
243803,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Acenaphthene,1.908e-06,9.54e-10,481750.7204641492,4976211.237389442
243804,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Acenaphthylene,1.908e-06,9.54e-10,481750.7204641492,4976211.237389442
243805,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Acetaldehyde,0.007184,3.592e-06,481750.7204641492,4976211.237389442
243806,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Ammonia,4.5648,0.0022824,481750.7204641492,4976211.237389442
243807,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Anthracene,2.544e-06,1.2720000000000002e-09,481750.7204641492,4976211.237389442
243808,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Arsenic,0.001033,5.165e-07,481750.7204641492,4976211.237389442
243809,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Benz(A)Anthracene,1.908e-06,9.54e-10,481750.7204641492,4976211.237389442
243810,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,"Benzo(G,H,I)Perylene",1.272e-06,6.360000000000001e-10,481750.7204641492,4976211.237389442
243811,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Benzene,0.0025338,1.2669e-06,481750.7204641492,4976211.237389442
243812,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Benzo(A)Pyrene,1.272e-06,6.360000000000001e-10,481750.7204641492,4976211.237389442
243813,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Benzo(B)Fluoranthene,1.908e-06,9.54e-10,481750.7204641492,4976211.237389442
243814,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Benzo(K)Fluoranthene,1.908e-06,9.54e-10,481750.7204641492,4976211.237389442
243815,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Beryllium,0.00062852,3.1426e-07,481750.7204641492,4976211.237389442
243816,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Bromomethane,1250.0,0.625,481750.7204641492,4976211.237389442
243817,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,"1,3-Butadiene",0.003284,1.6420000000000001e-06,481750.7204641492,4976211.237389442
243818,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Cadmium,0.0017818,8.909e-07,481750.7204641492,4976211.237389442
243819,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Chromium (III),0.0019294,9.647e-07,481750.7204641492,4976211.237389442
243820,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Chromium (VI),0.00017018,8.509e-08,481750.7204641492,4976211.237389442
243821,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Chrysene,1.908e-06,9.54e-10,481750.7204641492,4976211.237389442
243822,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Carbon Monoxide,96.37,0.048185000000000006,481750.7204641492,4976211.237389442
243823,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Cobalt,8.904e-05,4.452e-08,481750.7204641492,4976211.237389442
243824,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Copper,0.0021324,1.0662e-06,481750.7204641492,4976211.237389442
243825,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,"Dibenzo(A,H)Anthracene",1.272e-06,6.360000000000001e-10,481750.7204641492,4976211.237389442
243826,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Dichlorobenzenes,0.001272,6.359999999999999e-07,481750.7204641492,4976211.237389442
243827,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Dimethylbenz(A)Anthracene,1.696e-05,8.48e-09,481750.7204641492,4976211.237389442
243828,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Fluoranthene,3.18e-06,1.59e-09,481750.7204641492,4976211.237389442
243829,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Fluorene,2.968e-06,1.4839999999999998e-09,481750.7204641492,4976211.237389442
243830,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Formaldehyde,0.12876,6.438e-05,481750.7204641492,4976211.237389442
243831,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,N-Hexane,1.908,0.000954,481750.7204641492,4976211.237389442
243832,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,"Indeno(1,2,3-C,D)Pyrene",1.908e-06,9.54e-10,481750.7204641492,4976211.237389442
243833,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Lead,0.0023626,1.1813e-06,481750.7204641492,4976211.237389442
243834,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Manganese,0.0016342,8.171e-07,481750.7204641492,4976211.237389442
243835,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Mercury,0.0006166904,3.083452e-07,481750.7204641492,4976211.237389442
243836,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,3-Methylcholanthrene,1.908e-06,9.54e-10,481750.7204641492,4976211.237389442
243837,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,2-Methylnaphthalene,2.544e-05,1.272e-08,481750.7204641492,4976211.237389442
243838,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Naphthalene,0.0006466,3.233e-07,481750.7204641492,4976211.237389442
243839,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Nickel,0.0028418,1.4208999999999998e-06,481750.7204641492,4976211.237389442
243840,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Nitrogen Oxides,135.32,0.06766,481750.7204641492,4976211.237389442
243841,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Phenanthrene,1.802e-05,9.010000000000001e-09,481750.7204641492,4976211.237389442
243842,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,PM Primary,35425.3892,17.7126946,481750.7204641492,4976211.237389442
243843,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,PM10 Primary,21183.9232,10.591961600000001,481750.7204641492,4976211.237389442
243844,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,PM2.5 Primary,7983.9536,3.9919767999999998,481750.7204641492,4976211.237389442
243845,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Pyrene,5.3e-06,2.65e-09,481750.7204641492,4976211.237389442
243846,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Selenium,0.00310344,1.55172e-06,481750.7204641492,4976211.237389442
243847,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Sulfur Dioxide,48.296,0.024148,481750.7204641492,4976211.237389442
243848,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Toluene,0.003604,1.802e-06,481750.7204641492,4976211.237389442
243849,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Vanadium,0.002438,1.219e-06,481750.7204641492,4976211.237389442
243850,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Volatile Organic Compounds,46.1232,0.023061599999999998,481750.7204641492,4976211.237389442
243851,ADM Milling Co - Nokomis Flour Mill,5300084,Manufacturing,311211,2014,Zinc,0.031561,1.57805e-05,481750.7204641492,4976211.237389442
243852,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Acenaphthene,2.076e-05,1.0380000000000001e-08,481946.8393337181,4975810.768001312
243853,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Acenaphthylene,2.076e-05,1.0380000000000001e-08,481946.8393337181,4975810.768001312
243854,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Acetaldehyde,0.019454,9.727e-06,481946.8393337181,4975810.768001312
243855,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Ammonia,40.076,0.020038,481946.8393337181,4975810.768001312
243856,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Anthracene,2.768e-05,1.384e-08,481946.8393337181,4975810.768001312
243857,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Arsenic,0.00453,2.265e-06,481946.8393337181,4975810.768001312
243858,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Benz(A)Anthracene,2.076e-05,1.0380000000000001e-08,481946.8393337181,4975810.768001312
243859,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,"Benzo(G,H,I)Perylene",1.3836e-05,6.9179999999999995e-09,481946.8393337181,4975810.768001312
243860,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Benzene,0.0250538,1.25269e-05,481946.8393337181,4975810.768001312
243861,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Benzo(A)Pyrene,1.3836e-05,6.9179999999999995e-09,481946.8393337181,4975810.768001312
243862,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Benzo(B)Fluoranthene,2.076e-05,1.0380000000000001e-08,481946.8393337181,4975810.768001312
243863,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Benzo(K)Fluoranthene,2.076e-05,1.0380000000000001e-08,481946.8393337181,4975810.768001312
243864,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Beryllium,0.00180576,9.0288e-07,481946.8393337181,4975810.768001312
243865,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Bromomethane,0.0,0.0,481946.8393337181,4975810.768001312
243866,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,"1,3-Butadiene",0.008892,4.446e-06,481946.8393337181,4975810.768001312
243867,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Cadmium,0.0143514,7.1757e-06,481946.8393337181,4975810.768001312
243868,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Chromium (III),0.0168632,8.431599999999999e-06,481946.8393337181,4975810.768001312
243869,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Chromium (VI),0.0009458,4.729e-07,481946.8393337181,4975810.768001312
243870,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Chrysene,2.076e-05,1.0380000000000001e-08,481946.8393337181,4975810.768001312
243871,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Carbon Monoxide,988.45,0.494225,481946.8393337181,4975810.768001312
243872,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Cobalt,0.0009686,4.843e-07,481946.8393337181,4975810.768001312
243873,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Copper,0.013134,6.567e-06,481946.8393337181,4975810.768001312
243874,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,"Dibenzo(A,H)Anthracene",1.3836e-05,6.9179999999999995e-09,481946.8393337181,4975810.768001312
243875,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Dichlorobenzenes,0.013836,6.918e-06,481946.8393337181,4975810.768001312
243876,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Dimethylbenz(A)Anthracene,0.00018448,9.224e-08,481946.8393337181,4975810.768001312
243877,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Fluoranthene,3.46e-05,1.73e-08,481946.8393337181,4975810.768001312
243878,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Fluorene,3.228e-05,1.614e-08,481946.8393337181,4975810.768001312
243879,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Formaldehyde,0.9982,0.0004990999999999999,481946.8393337181,4975810.768001312
243880,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,N-Hexane,20.76,0.01038,481946.8393337181,4975810.768001312
243881,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,"Indeno(1,2,3-C,D)Pyrene",2.076e-05,1.0380000000000001e-08,481946.8393337181,4975810.768001312
243882,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Lead,0.010728,5.364e-06,481946.8393337181,4975810.768001312
243883,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Manganese,0.007716,3.858e-06,481946.8393337181,4975810.768001312
243884,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Mercury,0.001677086,8.38543e-07,481946.8393337181,4975810.768001312
243885,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,3-Methylcholanthrene,2.076e-05,1.0380000000000001e-08,481946.8393337181,4975810.768001312
243886,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,2-Methylnaphthalene,0.0002768,1.384e-07,481946.8393337181,4975810.768001312
243887,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Naphthalene,0.007034,3.517e-06,481946.8393337181,4975810.768001312
243888,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Nickel,0.0258874,1.2943700000000001e-05,481946.8393337181,4975810.768001312
243889,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Nitrogen Oxides,1232.4,0.6162000000000001,481946.8393337181,4975810.768001312
243890,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Phenanthrene,0.00019602,9.801e-08,481946.8393337181,4975810.768001312
243891,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,PM Primary,51739.098,25.869549,481946.8393337181,4975810.768001312
243892,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,PM10 Primary,30905.128,15.452564,481946.8393337181,4975810.768001312
243893,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,PM2.5 Primary,11602.663,5.8013315,481946.8393337181,4975810.768001312
243894,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Pyrene,5.766e-05,2.883e-08,481946.8393337181,4975810.768001312
243895,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Selenium,0.0086148,4.3074000000000005e-06,481946.8393337181,4975810.768001312
243896,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Sulfur Dioxide,135.978,0.06798900000000001,481946.8393337181,4975810.768001312
243897,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Toluene,0.0392,1.96e-05,481946.8393337181,4975810.768001312
243898,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Vanadium,0.02652,1.3259999999999998e-05,481946.8393337181,4975810.768001312
243899,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Volatile Organic Compounds,64.214,0.032107,481946.8393337181,4975810.768001312
243900,ADM Milling Co - Atkinson Flour Mill,5300085,Manufacturing,311211,2014,Zinc,0.336624,0.000168312,481946.8393337181,4975810.768001312
244002,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Acenaphthene,8.5896e-05,4.2948e-08,481570.9964239971,4982288.243841606
244003,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Acenaphthylene,8.5896e-05,4.2948e-08,481570.9964239971,4982288.243841606
244004,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Acetaldehyde,65.244,0.032622,481570.9964239971,4982288.243841606
244005,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Acrolein,128.22,0.06411,481570.9964239971,4982288.243841606
244006,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Ammonia,152.704,0.076352,481570.9964239971,4982288.243841606
244007,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Anthracene,0.000114528,5.7264e-08,481570.9964239971,4982288.243841606
244008,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Antimony,4.641208,0.002320604,481570.9964239971,4982288.243841606
244009,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Arsenic,0.5434708,0.00027173540000000003,481570.9964239971,4982288.243841606
244010,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Benz(A)Anthracene,3.806388e-05,1.903194e-08,481570.9964239971,4982288.243841606
244011,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,"Benzo(G,H,I)Perylene",2.537592e-05,1.268796e-08,481570.9964239971,4982288.243841606
244012,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Benzene,763.64370854,0.38182185427000004,481570.9964239971,4982288.243841606
244013,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Benzo(A)Pyrene,2.537592e-05,1.268796e-08,481570.9964239971,4982288.243841606
244014,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Benzo(B)Fluoranthene,3.806388e-05,1.903194e-08,481570.9964239971,4982288.243841606
244015,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Benzo(K)Fluoranthene,3.806388e-05,1.903194e-08,481570.9964239971,4982288.243841606
244016,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Beryllium,0.581741168,0.000290870584,481570.9964239971,4982288.243841606
244017,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Biphenyl,65.331,0.0326655,481570.9964239971,4982288.243841606
244018,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,"1,3-Butadiene",20.6808,0.010340400000000001,481570.9964239971,4982288.243841606
244019,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Cadmium,2.2641384,0.0011320692000000002,481570.9964239971,4982288.243841606
244020,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Chromium,2.90148396,0.0014507419800000002,481570.9964239971,4982288.243841606
244021,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Chromium (III),0.00503544,2.51772e-06,481570.9964239971,4982288.243841606
244022,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Chromium (VI),0.0002098096,1.049048e-07,481570.9964239971,4982288.243841606
244023,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Chrysene,3.806388e-05,1.903194e-08,481570.9964239971,4982288.243841606
244024,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Carbon Monoxide,29077.334,14.538667,481570.9964239971,4982288.243841606
244025,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Cobalt,0.0840077756,4.2003887800000003e-05,481570.9964239971,4982288.243841606
244026,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Copper,0.01797662,8.988309999999999e-06,481570.9964239971,4982288.243841606
244027,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Cresol- Mixed Isomers,405.2,0.2026,481570.9964239971,4982288.243841606
244028,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Cumene,3.61,0.001805,481570.9964239971,4982288.243841606
244029,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,"Dibenzo(A,H)Anthracene",2.537592e-05,1.268796e-08,481570.9964239971,4982288.243841606
244030,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Dichlorobenzenes,0.057264,2.8632e-05,481570.9964239971,4982288.243841606
244031,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Dimethylbenz(A)Anthracene,0.0003383456,1.691728e-07,481570.9964239971,4982288.243841606
244032,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Ethylbenzene,27.382,0.013691,481570.9964239971,4982288.243841606
244033,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Fluoranthene,0.00014316,7.158e-08,481570.9964239971,4982288.243841606
244034,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Fluorene,0.000133616,6.6808e-08,481570.9964239971,4982288.243841606
244035,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Formaldehyde,168.8590052,0.08442950260000001,481570.9964239971,4982288.243841606
244036,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Sulfuric Acid,0.37644,0.00018822,481570.9964239971,4982288.243841606
244037,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,N-Hexane,145.70532,0.07285266,481570.9964239971,4982288.243841606
244038,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,"Indeno(1,2,3-C,D)Pyrene",3.806388e-05,1.903194e-08,481570.9964239971,4982288.243841606
244039,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Lead,14.818764,0.007409382,481570.9964239971,4982288.243841606
244040,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Manganese,14.45483432,0.00722741716,481570.9964239971,4982288.243841606
244041,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Mercury,0.1289200808,6.44600404e-05,481570.9964239971,4982288.243841606
244042,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Methyl Ethyl Ketone,58.12,0.02906,481570.9964239971,4982288.243841606
244043,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Methanol,10.173,0.0050865,481570.9964239971,4982288.243841606
244044,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,"4,4-Methylenediphenyl Diisocyanate",1.0,0.0005,481570.9964239971,4982288.243841606
244045,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,3-Methylcholanthrene,3.806388e-05,1.903194e-08,481570.9964239971,4982288.243841606
244046,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,2-Methylnaphthalene,0.00114528,5.7264e-07,481570.9964239971,4982288.243841606
244047,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Naphthalene,225.098505816,0.112549252908,481570.9964239971,4982288.243841606
244048,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Nickel,0.9667244,0.0004833622,481570.9964239971,4982288.243841606
244049,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Nitrogen Oxides,6032.04,3.01602,481570.9964239971,4982288.243841606
244050,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Phenanthrene,0.00081124,4.0562e-07,481570.9964239971,4982288.243841606
244051,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Phenol,707.65802,0.35382901,481570.9964239971,4982288.243841606
244052,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,PM Primary,90532.0046254,45.2660023127,481570.9964239971,4982288.243841606
244053,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,PM10 Primary,60941.1545854,30.4705772927,481570.9964239971,4982288.243841606
244054,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,PM2.5 Primary,31252.95959,15.626479795,481570.9964239971,4982288.243841606
244055,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Pyrene,0.000105733,5.28665e-08,481570.9964239971,4982288.243841606
244056,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Selenium,18.164890336,0.009082445167999999,481570.9964239971,4982288.243841606
244057,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Sulfur Dioxide,265.052,0.132526,481570.9964239971,4982288.243841606
244058,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Styrene,19.691,0.0098455,481570.9964239971,4982288.243841606
244059,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Toluene,398.92314716,0.19946157358,481570.9964239971,4982288.243841606
244060,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Vanadium,0.109776,5.4888e-05,481570.9964239971,4982288.243841606
244061,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Volatile Organic Compounds,26887.6,13.4438,481570.9964239971,4982288.243841606
244062,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Xylenes (Mixed Isomers),232.99,0.116495,481570.9964239971,4982288.243841606
244063,Prospect Foundry Inc,5300099,Manufacturing,331511,2014,Zinc,0.6134514,0.0003067257,481570.9964239971,4982288.243841606
244064,Nico Products Inc,5300113,Manufacturing,332813,2014,Acenaphthene,8.434e-05,4.217e-08,478233.0272944862,4977383.521770386
244065,Nico Products Inc,5300113,Manufacturing,332813,2014,Acenaphthylene,8.434e-05,4.217e-08,478233.0272944862,4977383.521770386
244066,Nico Products Inc,5300113,Manufacturing,332813,2014,Ammonia,169.396,0.084698,478233.0272944862,4977383.521770386
244067,Nico Products Inc,5300113,Manufacturing,332813,2014,Anthracene,0.00011246,5.623e-08,478233.0272944862,4977383.521770386
244068,Nico Products Inc,5300113,Manufacturing,332813,2014,Arsenic,0.009372,4.686e-06,478233.0272944862,4977383.521770386
244069,Nico Products Inc,5300113,Manufacturing,332813,2014,Benz(A)Anthracene,8.434e-05,4.217e-08,478233.0272944862,4977383.521770386
244070,Nico Products Inc,5300113,Manufacturing,332813,2014,"Benzo(G,H,I)Perylene",5.622e-05,2.811e-08,478233.0272944862,4977383.521770386
244071,Nico Products Inc,5300113,Manufacturing,332813,2014,Benzene,0.0984,4.92e-05,478233.0272944862,4977383.521770386
244072,Nico Products Inc,5300113,Manufacturing,332813,2014,Benzo(A)Pyrene,5.622e-05,2.811e-08,478233.0272944862,4977383.521770386
244073,Nico Products Inc,5300113,Manufacturing,332813,2014,Benzo(B)Fluoranthene,8.434e-05,4.217e-08,478233.0272944862,4977383.521770386
244074,Nico Products Inc,5300113,Manufacturing,332813,2014,Benzo(K)Fluoranthene,8.434e-05,4.217e-08,478233.0272944862,4977383.521770386
244075,Nico Products Inc,5300113,Manufacturing,332813,2014,Beryllium,0.0005622,2.811e-07,478233.0272944862,4977383.521770386
244076,Nico Products Inc,5300113,Manufacturing,332813,2014,Cadmium,0.05154,2.5770000000000002e-05,478233.0272944862,4977383.521770386
244077,Nico Products Inc,5300113,Manufacturing,332813,2014,Chromium (III),0.06298,3.149e-05,478233.0272944862,4977383.521770386
244078,Nico Products Inc,5300113,Manufacturing,332813,2014,Chromium (VI),0.0026242,1.3121000000000001e-06,478233.0272944862,4977383.521770386
244079,Nico Products Inc,5300113,Manufacturing,332813,2014,Chrysene,8.434e-05,4.217e-08,478233.0272944862,4977383.521770386
244080,Nico Products Inc,5300113,Manufacturing,332813,2014,Carbon Monoxide,4446.92,2.22346,478233.0272944862,4977383.521770386
244081,Nico Products Inc,5300113,Manufacturing,332813,2014,Cobalt,0.0039362,1.9681e-06,478233.0272944862,4977383.521770386
244082,Nico Products Inc,5300113,Manufacturing,332813,2014,Copper,0.03983,1.9914999999999998e-05,478233.0272944862,4977383.521770386
244083,Nico Products Inc,5300113,Manufacturing,332813,2014,"Dibenzo(A,H)Anthracene",5.622e-05,2.811e-08,478233.0272944862,4977383.521770386
244084,Nico Products Inc,5300113,Manufacturing,332813,2014,Dichlorobenzenes,0.05622,2.811e-05,478233.0272944862,4977383.521770386
244085,Nico Products Inc,5300113,Manufacturing,332813,2014,Dimethylbenz(A)Anthracene,0.0007498,3.749e-07,478233.0272944862,4977383.521770386
244086,Nico Products Inc,5300113,Manufacturing,332813,2014,Fluoranthene,0.0001406,7.03e-08,478233.0272944862,4977383.521770386
